names,date_x,score,genre,orig_lang,budget_x,country
Dead Man Walking,02/28/1996 ,74.0,Drama, English,11000000.0,AU
Masterminds,11/29/2016 ,57.0,"Action, Comedy, Crime", English,25000000.0,AU
My Friend's Sister 2,08/10/2018 ,10.0,Romance, Korean,201940000.0,KR
Roujin Z,09/14/1991 ,64.0,"Animation, Drama, Science Fiction", Japanese,51000000.0,JP
The Book of Henry,11/29/2017 ,75.0,"Drama, Crime, Thriller", English,10000000.0,AU
The Dyatlov Pass Incident,08/23/2013 ,59.0,"Thriller, Mystery", English,8500000.0,AU
We Bought a Zoo,12/08/2011 ,68.0,"Drama, Comedy, Family", English,50000000.0,AU
Batman: Gotham Knight,07/03/2008 ,67.0,"Science Fiction, Animation, Action, Crime, Thriller", English,3500000.0,AU
Dancing on Glass,04/08/2022 ,62.0,Drama," Spanish, Castilian",110800000.0,US
Switch,01/04/2023 ,63.0,"Comedy, Drama, Fantasy", Korean,136000000.0,KR
Bill & Ted Face the Music,09/10/2020 ,59.0,"Comedy, Science Fiction, Adventure", English,25000000.0,AU
Midori,05/02/1992 ,64.0,"Animation, Drama, Horror, Romance", Japanese,115200000.0,JP
The Last King of Scotland,02/01/2007 ,74.0,Drama, English,6000000.0,AU
The NeverEnding Story III,06/29/1995 ,45.0,"Fantasy, Family", English,17000000.0,AU
Dead Calm,05/25/1989 ,66.0,"Thriller, Horror", English,10400000.0,AU
At Eternity's Gate,12/20/2018 ,69.0,Drama, English,95000000.0,AU
Colossal,04/13/2017 ,63.0,"Drama, Fantasy, Science Fiction", English,7840689.0,AU
Highlander III: The Sorcerer,12/15/1994 ,47.0,"Fantasy, Action", English,26000000.0,AU
The Hitcher,01/17/1986 ,70.0,"Horror, Action, Thriller", English,6000000.0,US
News of the World,01/28/2021 ,70.0,"Drama, Western, Adventure, Action", English,38000000.0,AU
Tremors 4: The Legend Begins,01/02/2004 ,56.0,"Action, Comedy, Horror, Western", English,5000000.0,US
Kiss the Girls,11/06/1997 ,65.0,"Thriller, Crime, Mystery, Drama", English,27000000.0,AU
Lost Bullet,06/19/2020 ,66.0,"Action, Thriller, Crime", French,139800000.0,FR
Welcome to the Jungle,04/27/2013 ,51.0,Comedy, English,3500000.0,US
Dangerous Lies,04/30/2020 ,64.0,Thriller, English,87400000.0,US
The Invention of Lying,11/26/2009 ,62.0,"Comedy, Fantasy, Romance", English,18500000.0,AU
Sniper,03/10/1993 ,61.0,"Action, Drama, Thriller", English,11900000.0,AU
The Lodge,05/01/2020 ,61.0,"Drama, Horror, Thriller", English,9146840.6,AU
Official Secrets,11/21/2019 ,72.0,"Thriller, History, Drama", English,134200000.0,AU
Stuck in Love,07/05/2013 ,74.0,"Drama, Comedy", English,765001.4,US
The Sleeping Dictionary,02/18/2003 ,66.0,"Drama, Romance", English,105200000.0,US
Married Women: Husband Change,01/23/2020 ,47.0,Romance, Korean,135200000.0,KR
Nice Sister-In-Law 3,06/07/2018 ,63.0,Romance, Korean,90000000.0,KR
Full Speed,11/11/2016 ,60.0,"Family, Comedy, Action", French,18462000.2,FR
Naruto 20th Anniversary - Road of Naruto,10/02/2022 ,80.0,"Animation, Action", Japanese,130000000.0,JP
"To Wong Foo, Thanks for Everything! Julie Newmar",09/07/1995 ,73.0,Comedy, English,3005792.0,US
Serve the People,02/23/2022 ,62.0,Romance, Korean,107200000.0,KR
The Mauritanian,03/24/2021 ,74.0,"Drama, Thriller", English,124000000.0,AU
The World's End,08/01/2013 ,68.0,"Comedy, Action, Science Fiction", English,20000000.0,AU
Armero,01/04/2017 ,77.0,," Spanish, Castilian",62100000.0,US
Sator,02/21/2020 ,51.0,Horror, English,3601100.0,AU
John and the Hole,08/06/2021 ,57.0,"Drama, Thriller", English,2128009.2,US
Erotic Ghost Story,01/01/1993 ,0.0,Drama, Cantonese,174600000.0,HK
There Will Be Blood,02/04/2008 ,81.0,Drama, English,25000000.0,AU
Next Gen,09/07/2018 ,70.0,"Animation, Action, Adventure, Comedy, Family, Science Fiction", English,22000000.0,AU
Desperately Seeking Susan,03/29/1985 ,61.0,"Comedy, Crime", English,5000000.0,US
Death Warrant,02/21/1991 ,62.0,"Action, Crime, Thriller", English,4000000.0,AU
The Only Living Boy in New York,10/12/2017 ,64.0,Drama, English,36345000.0,AU
32 Malasana Street,01/17/2020 ,65.0,"Drama, Horror"," Spanish, Castilian",71554097.6,ES
My Hero Academia: World Heroes' Mission – Take-off,02/16/2022 ,78.0,Animation, Japanese,104000000.0,JP
LEGO Marvel Super Heroes: Avengers Reassembled!,11/16/2015 ,66.0,"Family, Animation", English,99800000.0,US
Tall Girl 2,02/11/2022 ,58.0,"Comedy, Romance", English,24393503.0,US
Monsters,11/25/2010 ,62.0,"Drama, Thriller, Science Fiction", English,500000.0,AU
12 Feet Deep,06/20/2017 ,56.0,"Thriller, Horror", English,5342000.0,US
The Graduate,08/22/1968 ,77.0,"Comedy, Drama, Romance", English,3000000.0,AU
Three Kings,05/03/2000 ,66.0,"Action, Comedy, War", English,48000000.0,AU
Penguin Bloom,01/21/2021 ,71.0,Drama, English,100000000.0,AU
Kids,07/28/1995 ,69.0,"Drama, Crime", English,1500000.0,US
Ronin,02/04/1999 ,69.0,"Action, Thriller, Crime", English,55000000.0,AU
Never Say Never Again,12/15/1983 ,61.0,"Adventure, Action, Thriller", English,36000000.0,AU
"Eleven Days, Eleven Nights",03/27/1987 ,47.0,"Drama, Romance", Italian,129200000.0,IT
New Initial D the Movie - Legend 1: Awakening,08/24/2014 ,82.0,"Animation, Action", Japanese,227600000.0,JP
The Cave,11/24/2005 ,53.0,"Action, Adventure, Horror, Thriller", English,30000000.0,AU
Cradle 2 the Grave,03/27/2003 ,61.0,"Action, Crime, Drama", English,25000000.0,AU
22 July,10/10/2018 ,71.0,"History, Drama, Thriller, Crime", English,20000000.0,AU
A Werewolf Boy,10/31/2012 ,77.0,"Romance, Fantasy", Korean,112640000.0,KR
Tom and Jerry: The Lost Dragon,07/27/2014 ,57.0,"Family, Animation, Comedy", English,115000000.0,US
Every Which Way but Loose,12/30/1978 ,62.0,"Action, Comedy, Adventure, Romance, Drama", English,5000000.0,AU
Paper Towns,07/16/2015 ,61.0,"Mystery, Drama, Romance", English,12000000.0,AU
Hands of Stone,08/26/2016 ,63.0,Drama, English,20000000.0,US
Asterix & Obelix Take on Caesar,08/07/2006 ,60.0,"Family, Adventure, Comedy, Fantasy", French,1881932.4,AU
Northmen: A Viking Saga,04/26/2015 ,54.0,"Adventure, Action, Drama", English,2640017.8,AU
The Banker,03/20/2020 ,76.0,Drama, English,11000000.0,AU
Burning,05/17/2018 ,74.0,"Mystery, Drama, Thriller", Korean,7280000.0,KR
Tetris: From Russia with Love,09/04/2004 ,65.0,Documentary, English,38600000.0,GB
Joy Ride 2: Dead Ahead,10/07/2008 ,55.0,"Crime, Thriller, Horror", English,5000000.0,US
Fireflies in the North,09/01/1984 ,54.0,Drama, Japanese,132600000.0,JP
You Were Never Really Here,08/24/2018 ,66.0,"Thriller, Drama, Crime", English,40517129.0,AU
Mickey's Twice Upon a Christmas,11/09/2004 ,70.0,"Animation, Family", English,10000000.0,US
The Goldfinch,09/26/2019 ,72.0,Drama, English,40000000.0,AU
Beverly Hills Cop III,06/16/1994 ,59.0,"Action, Comedy, Crime", English,50000000.0,AU
The Amityville Harvest,10/20/2020 ,61.0,Horror, English,146500000.0,US
Escape from Planet Earth,03/28/2013 ,57.0,"Animation, Comedy, Adventure, Family, Science Fiction", English,40000000.0,AU
Capone,09/01/2020 ,50.0,"Crime, Drama", English,20600000.0,AU
Doraemon: Nobita's Treasure Island,03/03/2018 ,70.0,Animation, Japanese,72000000.0,JP
My Little Pony: Equestria Girls,06/16/2013 ,73.0,"Animation, Comedy, Family, Fantasy, Music", English,6209044.6,US
Doraemon: Nobita and the Winged Braves,03/10/2001 ,74.0,"Family, Animation, Adventure", Japanese,80000000.0,JP
Journey with Tarsilinha,03/17/2022 ,50.0,"Animation, Adventure, Family, Fantasy", Portuguese,144200000.0,BR
Riley's First Date?,11/03/2015 ,71.0,"Animation, Family", English,81300000.0,US
Antrum,11/12/2019 ,59.0,Horror, English,81200000.0,CA
Death of Me,03/01/2021 ,50.0,"Horror, Mystery", English,2801100.0,AU
The Woman in Black,05/17/2012 ,61.0,"Drama, Horror, Thriller", English,15000000.0,AU
Sleepwalkers,04/10/1992 ,60.0,"Horror, Fantasy, Thriller", English,15000000.0,US
The Family Man,01/25/2001 ,68.0,"Comedy, Drama, Romance, Fantasy", English,60000000.0,AU
David and Goliath,05/09/2016 ,46.0,"Action, Adventure, Drama", English,86300000.0,FR
The House of the Spirits,03/31/1994 ,69.0,"Romance, Drama", English,25000000.0,US
Gothika,04/29/2004 ,61.0,"Horror, Thriller", English,40000000.0,AU
Twitches,10/14/2005 ,68.0,"Comedy, Drama, Family, Fantasy, TV Movie", English,20000000.0,US
Two by Two: Overboard!,04/01/2021 ,76.0,"Animation, Adventure, Comedy, Family", English,119200000.0,AU
Big Game,09/20/2015 ,55.0,"Action, Adventure, Thriller", English,8500000.0,AU
The Bucket List,02/14/2008 ,72.0,"Drama, Comedy", English,45000000.0,AU
Street Fighter II: The Animated Movie,08/06/1994 ,69.0,"Animation, Action", Japanese,97500000.0,JP
The Jackal,01/08/1998 ,63.0,"Action, Thriller, Adventure, Crime", English,60000000.0,AU
Lansky,10/04/2021 ,62.0,"Crime, Drama, Thriller", English,5000000.0,AU
Astérix at the Olympic Games,09/18/2008 ,52.0,"Fantasy, Adventure, Comedy, Family", French,97250400.0,AU
Chariots of Fire,09/24/1981 ,68.0,"Drama, History", English,5500000.0,AU
Nosferatu the Vampyre,04/12/1979 ,74.0,"Drama, Horror", German,1400000.0,DE
Frenemies,01/13/2012 ,59.0,"Drama, Family, TV Movie, Comedy", English,78000000.0,US
Copycat,10/27/1995 ,65.0,"Thriller, Crime", English,20000000.0,US
Drive My Car,02/10/2022 ,74.0,Drama, Japanese,3006525.2,AU
Squeal,08/19/2022 ,60.0,"Comedy, Horror, Fantasy", Latvian,165800000.0,US
A Man Apart,06/12/2003 ,61.0,"Action, Drama", English,36000000.0,AU
The Librarian: Quest for the Spear,07/12/2004 ,62.0,"Adventure, Action, Fantasy", English,160000000.0,AU
Last Vegas,01/01/2014 ,64.0,Comedy, English,28000000.0,AU
Scooby-Doo! and KISS: Rock and Roll Mystery,07/10/2015 ,81.0,"Family, Animation, Comedy, Mystery", English,94600000.0,US
Buried,10/07/2010 ,66.0,"Drama, Thriller, Mystery", English,1987650.0,AU
A Chinese Odyssey Part Two: Cinderella,02/04/1995 ,76.0,"Comedy, Fantasy, Action, Adventure, Romance", Cantonese,31655933.2,HK
Dead Again in Tombstone,08/30/2017 ,51.0,"Western, Action, Fantasy, Horror", English,154400000.0,US
Titan A.E.,07/27/2000 ,66.0,"Animation, Action, Science Fiction, Family, Adventure", English,75000000.0,AU
Red Heat,10/19/1988 ,62.0,"Action, Crime", English,29000000.0,AU
The Day the Earth Stood Still,09/28/1951 ,75.0,"Drama, Science Fiction", English,80000000.0,US
The Day the Earth Stood Still,09/28/1951 ,75.0,"Drama, Science Fiction", English,1200000.0,US
Sunny Side Battle!,09/11/2014 ,58.0,"Action, Animation, Comedy", Japanese,76300000.0,JP
Murder on the Orient Express,11/24/1974 ,72.0,"Drama, Thriller, Mystery", English,55000000.0,US
Hacker,10/26/2016 ,63.0,"Crime, Drama, Thriller", English,2000000.0,AU
The Dead Don't Die,10/24/2019 ,54.0,"Comedy, Horror, Fantasy", English,20700000.0,AU
Oryu's Passion: Bondage Skin,06/18/1975 ,90.0,Crime, Japanese,222000000.0,JP
"Paris, Texas",02/28/1985 ,81.0,Drama, English,1746964.0,AU
The Poison Rose,05/24/2019 ,46.0,"Thriller, Crime", English,3265000.0,US
The Elephant Whisperers,12/08/2022 ,73.0,Documentary, Tamil,53600000.0,US
The Secret Garden,09/17/2020 ,64.0,"Family, Fantasy, Drama", English,45725000.0,AU
Out of Africa,01/01/1986 ,72.0,"History, Romance, Drama", English,28000000.0,AU
The Woman in the Window,05/14/2021 ,60.0,"Drama, Crime, Mystery, Thriller", English,40000000.0,AU
Universal Soldier: The Return,08/05/1999 ,60.0,"Action, Science Fiction", English,45000000.0,AU
Curse of the Golden Flower,02/01/2007 ,68.0,"Action, Drama, Fantasy", Chinese,45000000.0,AU
Scarlet Innocence,10/02/2014 ,63.0,"Thriller, Drama, Romance", Korean,128400000.0,KR
I Am Sam,06/13/2002 ,76.0,Drama, English,22000000.0,AU
Fantastic Fungi,08/30/2019 ,73.0,Documentary, English,3398000.0,US
All About My Mother,04/16/1999 ,77.0,"Comedy, Drama"," Spanish, Castilian",8272296.0,ES
Hellraiser: Hellseeker,10/15/2002 ,49.0,"Horror, Thriller, Mystery", English,3000000.0,CA
The Changeling,10/30/1980 ,70.0,Horror, English,7600000.0,AU
Hard Hit,06/23/2021 ,78.0,"Action, Crime, Drama, Thriller", Korean,201860000.0,KR
Lara Croft: Tomb Raider - The Cradle of Life,12/19/2003 ,57.0,"Action, Adventure, Fantasy, Thriller", English,95000000.0,AU
Dancing With Ghosts,09/27/2018 ,0.0,"Fantasy, Drama, Comedy", Korean,203940000.0,KR
Short Circuit 2,03/22/1989 ,61.0,"Comedy, Family, Science Fiction, Drama", English,10000000.0,AU
The Conversation,07/19/1974 ,75.0,"Crime, Drama, Mystery", English,1600000.0,AU
The Parallax View,06/14/1974 ,68.0,"Crime, Drama, Thriller", English,116200000.0,US
The Legend of Hercules,01/30/2014 ,48.0,"Action, Adventure", English,70000000.0,AU
Cinderella and the Secret Prince,10/01/2018 ,68.0,"Animation, Adventure, Family, Fantasy", English,20000000.0,US
Snitch,05/09/2013 ,61.0,"Thriller, Drama, Action", English,15000000.0,AU
Snitch,05/09/2013 ,61.0,"Thriller, Drama, Action", English,850000.0,AU
Six Days Seven Nights,06/12/1998 ,60.0,"Adventure, Action, Comedy, Romance", English,70000000.0,US
47 Hours to Live,05/04/2019 ,62.0,"Thriller, Horror", English,110000000.0,US
"Roman J. Israel, Esq.",02/16/2018 ,63.0,"Drama, Crime, Thriller", English,22000000.0,AU
Zoolander 2,02/11/2016 ,49.0,"Comedy, Adventure, Action", English,50000000.0,AU
Death on the Nile,10/24/1978 ,71.0,Mystery, English,90000000.0,GB
To Kill a Mockingbird,05/31/1963 ,80.0,Drama, English,2000000.0,AU
Great White,06/10/2021 ,53.0,"Horror, Thriller", English,7240000.0,AU
"Furin, hentai, monmon chômon",10/25/2019 ,100.0,Drama, Japanese,201000000.0,JP
Bride & Prejudice,10/07/2004 ,65.0,"Drama, Comedy, Romance", English,7000000.0,GB
Up in the Air,01/14/2010 ,68.0,"Drama, Romance", English,25000000.0,AU
The Little Prince(ss),05/28/2021 ,72.0,"Family, Drama", English,93800000.0,US
The Rocky Horror Picture Show,12/18/1975 ,75.0,"Comedy, Science Fiction, Fantasy, Horror", English,1200000.0,AU
The 400 Blows,07/19/2003 ,81.0,Drama, French,174400000.0,AU
Doraemon: Nobita's Sky Utopia,03/03/2023 ,81.0,"Animation, Adventure, Science Fiction", Japanese,81980000.0,JP
The Story of Super Mario Kart,12/02/2022 ,0.0,Documentary, English,241940000.0,US
Sub Rosa,08/10/2014 ,63.0,"Drama, Romance", English,120000000.0,US
G-Force,09/17/2009 ,55.0,"Animation, Family, Fantasy, Action, Adventure, Comedy", English,150000000.0,AU
A Tale of Legendary Libido,04/30/2008 ,60.0,"Comedy, Fantasy, Drama", Korean,146400000.0,KR
I Know What You Did Last Summer,11/27/1997 ,59.0,"Horror, Thriller, Mystery", English,17000000.0,AU
Ladyhawke,04/25/1985 ,70.0,"Adventure, Comedy, Fantasy", English,20000000.0,AU
Accident Man,02/07/2018 ,61.0,"Action, Crime, Thriller", English,70600000.0,AU
Journey to the West: The Demons Strike Back,01/28/2017 ,61.0,"Adventure, Fantasy, Action", Chinese,63300000.0,CN
Starship Troopers 2: Hero of the Federation,05/10/2004 ,43.0,"Adventure, Horror, Action, Science Fiction", English,7000000.0,AU
Moontrap: Target Earth,02/07/2017 ,46.0,"Action, Science Fiction, Adventure", English,134500000.0,US
Stowaway,04/22/2021 ,59.0,"Science Fiction, Drama, Thriller, Adventure", English,10000000.0,AU
1492: Conquest of Paradise,10/29/1992 ,62.0,"Action, Adventure, Drama, History", English,47000000.0,AU
Doraemon: Nobita's Chronicle of the Moon Exploration,03/01/2019 ,77.0,"Animation, Adventure", Japanese,65000000.0,JP
Poltergeist III,06/16/1988 ,52.0,"Horror, Thriller", English,9500000.0,AU
The Pyramid,12/05/2014 ,52.0,Horror, English,6500000.0,US
Witness,05/02/1985 ,71.0,"Crime, Drama, Romance, Thriller", English,12000000.0,AU
Look Who's Back,10/08/2015 ,68.0,Comedy, German,3196621.0,DE
Fullmetal Alchemist,12/01/2017 ,54.0,"Fantasy, Action, Science Fiction, Adventure", Japanese,10000000.0,JP
It,12/14/2017 ,0.0,, English,35000000.0,BE
Episode of Sabo: The Three Brothers' Bond - The Miraculous Reunion,08/22/2015 ,69.0,"Action, Animation", Japanese,32200000.0,JP
Urban Legends: Final Cut,09/28/2000 ,48.0,"Horror, Mystery, Thriller", English,15000000.0,AU
Four Rooms,03/28/1996 ,58.0,"Crime, Comedy", English,4000000.0,AU
The Secret of Moonacre,09/24/2009 ,65.0,"Adventure, Fantasy, Drama, Science Fiction, Romance, Family", English,32000000.0,AU
The Wicker Man,12/01/1973 ,74.0,Horror, English,810000.0,GB
HOUBA! On the Trail of the Marsupilami,04/04/2012 ,52.0,"Family, Adventure, Comedy", French,50000000.0,FR
Tempus Tormentum,04/17/2018 ,56.0,"Horror, Thriller", English,130200000.0,US
Obsession,06/04/2015 ,64.0,"Romance, Thriller"," Dutch, Flemish",77400000.0,NL
Respect,08/19/2021 ,68.0,"Drama, Music, History", English,54200004.0,AU
The Flyboys,08/15/2008 ,76.0,"Adventure, Action", English,119400000.0,US
Errementari: The Blacksmith and the Devil,03/02/2018 ,64.0,"Drama, Fantasy, Horror", Basque,115600000.0,ES
The Jungle Book 2,04/10/2003 ,59.0,"Family, Animation, Adventure", English,20000000.0,AU
Barbie and the Secret Door,09/16/2014 ,72.0,"Animation, Family", English,115500000.0,US
Young Older Sister-in-Law 3,01/09/2020 ,13.0,Romance, Korean,132000040.0,KR
The Ex,03/11/2021 ,69.0,"Horror, Thriller", Russian,744835.0,RU
Once Upon a Time in China,08/15/1991 ,72.0,"Action, Drama", Cantonese,25657792.0,HK
Dancer in the Dark,05/28/2001 ,79.0,"Drama, Crime", English,12500000.0,AU
District 13: Ultimatum,02/18/2009 ,64.0,"Action, Thriller, Crime", French,15000000.0,FR
The Physician,12/25/2013 ,73.0,"Adventure, Drama, History", English,36000000.0,DE
Bring It On,12/14/2000 ,62.0,Comedy, English,28000000.0,AU
Mother's Day,04/28/2016 ,60.0,"Comedy, Drama, Romance", English,25000000.0,AU
Trinity Is Still My Name,10/21/1971 ,74.0,"Comedy, Western", Italian,6122001.4,IT
The Colony,11/01/2021 ,57.0,Science Fiction, English,127000000.0,AU
Sexy Sisters,09/01/1977 ,44.0,Drama, German,97300000.0,DE
Batman: Year One,10/18/2011 ,73.0,"Action, Animation, Crime", English,163500000.0,US
Mr. Deeds,08/22/2002 ,58.0,"Comedy, Romance", English,50000000.0,AU
Jexi,12/27/2019 ,69.0,Comedy, English,5000000.0,AU
White Palace,10/19/1990 ,62.0,"Drama, Romance", English,14586840.6,US
Sonic the Hedgehog: The Movie,01/26/1996 ,68.0,"Action, Adventure, Animation, Comedy, Family, Science Fiction", Japanese,112400000.0,JP
Sniper: Reloaded,04/26/2011 ,60.0,"War, Action, Thriller, Drama", English,82000000.0,US
Just Friends,02/09/2006 ,62.0,"Comedy, Romance", English,16800000.0,AU
Rounders,11/20/1998 ,70.0,"Drama, Crime", English,12000000.0,AU
The Water Man,09/13/2020 ,62.0,Adventure, English,57000000.0,US
My Bossy Girl,12/04/2019 ,59.0,"Comedy, Romance", Korean,75600000.0,KR
Scooby-Doo! & Batman: The Brave and the Bold,01/10/2018 ,74.0,"Animation, Comedy, Action, Family", English,101400000.0,AU
Almost Famous,02/22/2001 ,75.0,"Drama, Music", English,60000000.0,AU
The Pool,09/27/2018 ,61.0,"Thriller, Horror", Thai,107000000.0,TH
Invasion of the Body Snatchers,12/20/1978 ,72.0,"Horror, Mystery, Science Fiction", English,3500000.0,US
House on Haunted Hill,02/10/2000 ,56.0,"Horror, Mystery, Thriller", English,19000000.0,AU
The Fog,02/08/1980 ,67.0,Horror, English,18000000.0,US
The Fog,02/08/1980 ,67.0,Horror, English,1100000.0,US
Highlander II: The Quickening,10/31/1991 ,47.0,"Fantasy, Science Fiction", English,30000000.0,AU
Moonshot,03/31/2022 ,70.0,"Comedy, Romance, Science Fiction", English,127500000.0,AU
Scream,01/08/1981 ,41.0,"Horror, Mystery", English,24000000.0,US
Scream,01/08/1981 ,41.0,"Horror, Mystery", English,15000000.0,US
Hollywood Dirt,09/01/2017 ,67.0,"Drama, Romance", English,113600000.0,US
Kung Pow: Enter the Fist,02/28/2002 ,63.0,"Comedy, Action", English,10000000.0,AU
Schoolmistress 3,03/20/2020 ,57.0,Romance, Korean,117600000.0,KR
Grave Encounters,09/18/2012 ,63.0,"Thriller, Horror", English,2000000.0,AU
The Labyrinth of Grisaia,04/12/2015 ,55.0,"Animation, Drama, Thriller", Japanese,86100000.0,JP
